x y
-8.500779648096627808e+10 1.168094338226702271e+11
-9.989151467836648560e+10 1.055648354898627472e+11
-1.131951406831898193e+11 9.265040390940388489e+10
-1.247426421829086304e+11 7.829858160942185974e+10
-1.343941023686292267e+11 6.275665027406085968e+10
-1.420456768718791504e+11 4.628085261457602692e+10
-1.476286197637810669e+11 2.913106024559361649e+10
-1.511075970860683289e+11 1.156609940954045486e+10
-1.524784996505235596e+11 -6.160217987546104431e+09
-1.517659457424830627e+11 -2.380236255982422256e+10
-1.490206349019506531e+11 -4.112569768333926392e+10
-1.443166811624554443e+11 -5.790849990827040100e+10
-1.377490217254329529e+11 -7.394347173449099731e+10
-1.294309674463673859e+11 -8.903883419067341614e+10
-1.194919359938522949e+11 -1.030190854750765991e+11
-1.080753875458101349e+11 -1.157255064512913361e+11
-9.533696626075309753e+10 -1.270164857899462738e+11
-8.144283801543663025e+10 -1.367677283145133667e+11
-6.656820538085614014e+10 -1.448724005427870789e+11
-5.089597382796364594e+10 -1.512412580633471680e+11
-3.461553806927778625e+10 -1.558027905181853027e+11
-1.792165370054827118e+10 -1.585034116374334412e+11
-1.013356470921655655e+09 -1.593077138946508179e+11
1.590711072967374802e+10 -1.581987997183278198e+11
3.263540489876076508e+10 -1.551786935323743591e+11
4.896626714116346741e+10 -1.502688308889097290e+11
6.469482821507656860e+10 -1.435106122706872559e+11
7.961807974990132141e+10 -1.349659994659344177e+11
9.353655451221907043e+10 -1.247181215012135468e+11
1.062562563355261078e+11 -1.128718448159114838e+11
1.175908749873243408e+11 -9.955424871673880005e+10
1.273643123782734680e+11 -8.491493247940711975e+10
1.354135330802251434e+11 -6.912606546924009705e+10
1.415917330887382507e+11 -5.238207753425154114e+10
1.457717953219454346e+11 -3.489887548282445526e+10
1.478499681493404236e+11 -1.691246513592359161e+10
1.477496647779081726e+11 1.323139737180282593e+09
1.454252383014055786e+11 1.953882696332960510e+10
1.408655429438643799e+11 3.745419127171543884e+10
1.340970515966468811e+11 5.478226740622541046e+10
1.251862699245361328e+11 7.123516008186949158e+10
1.142411759096008301e+11 8.653046123022398376e+10
1.014114283394206543e+11 1.003982565769613342e+11
8.688713410594659424e+10 1.125884349778689117e+11
7.089604397816748047e+10 1.228779377969302826e+11
5.369915579241069794e+10 1.310775358702562408e+11
3.558483242676293945e+10 1.370377106057987518e+11
1.686167360229971313e+10 1.406532510766326294e+11
-2.149503383344673157e+09 1.418662607136518555e+11
-2.112413643447211075e+10 1.406673870375976868e+11
-3.974237158817012024e+10 1.370952300260278931e+11
-5.769703856351844788e+10 1.312340291448194427e+11
-7.470075472549140930e+10 1.232098557807095795e+11
-9.049186214066494751e+10 1.131856310200560608e+11
-1.048390201704968872e+11 1.013553397416546631e+11
-1.175443952211809540e+11 8.793782004998709106e+10
